Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
,,,,,,,
01/02/2023,2023,BMW 8 Series,41651,5,North America,United States,Wholesale
03/02/2023,2023,BMW M2,88611,4,South America,Chile,Online
03/02/2023,2023,BMW M2,36116,5,Asia,India,Wholesale
03/02/2023,2023,BMW X4,118198,3,North America,United States,Online
03/02/2023,2023,BMW 6 Series,113822,4,Europe,Spain,Dealership
04/02/2023,2023,BMW i3,107228,3,South America,Argentina,Online
05/02/2023,2023,BMW M5,41817,5,North America,Mexico,Dealership
05/02/2023,2023,BMW M3,111119,3,Asia,Thailand,Dealership
06/02/2023,2023,BMW 2 Series,100880,3,North America,United States,Online
,,,,,,,
06/02/2023,2023,BMW iX,70285,3,Europe,Spain,Online
07/02/2023,2023,BMW 7 Series,34284,2,Africa,Morocco,Online
07/02/2023,2023,BMW M3,37472,2,Asia,Japan,Dealership
07/02/2023,2023,BMW 2 Series,93647,4,North America,United States,Dealership
,,,,,,,
07/02/2023,2023,BMW M8,69782,3,Europe,Spain,Wholesale
07/02/2023,2023,BMW i4,106661,3,Asia,Thailand,Dealership
08/02/2023,2023,BMW X1,94551,3,Africa,South Africa,Online
08/02/2023,2023,BMW X1,63485,2,North America,Mexico,Online
08/02/2023,2023,BMW Z4,76775,5,Europe,Germany,Online
09/02/2023,2023,BMW M5,45973,3,North America,Mexico,Dealership
09/02/2023,2023,BMW 4 Series,65777,1,Africa,Egypt,Online
,,,,,,,
09/02/2023,2023,BMW iX,106181,4,Asia,India,Dealership
10/02/2023,2023,BMW 5 Series,32634,2,Africa,Egypt,Online
10/02/2023,2023,BMW 8 Series,57653,5,Europe,France,Dealership
11/02/2023,2023,BMW 7 Series,106345,1,Europe,United Kingdom,Dealership
11/02/2023,2023,BMW M8,63756,3,Africa,Egypt,Wholesale
11/02/2023,2023,BMW iX3,75854,2,Europe,United Kingdom,Dealership
12/02/2023,2023,BMW iX,32057,3,Asia,China,Dealership
12/02/2023,2023,BMW i3,46220,4,Africa,Egypt,Dealership
13/02/2023,2023,BMW X6,34509,2,Africa,South Africa,Wholesale
13/02/2023,2023,BMW X5,113890,1,Africa,Morocco,Wholesale
14/02/2023,2023,BMW 1 Series,96083,5,South America,Brazil,Online
,,,,,,,
14/02/2023,2023,BMW 8 Series,92876,5,South America,Peru,Dealership
15/02/2023,2023,BMW X4,117581,4,Europe,France,Online
15/02/2023,2023,BMW i3,101922,5,South America,Peru,Wholesale
15/02/2023,2023,BMW 4 Series,79641,5,Europe,France,Online
,,,,,,,
16/02/2023,2023,BMW 2 Series,59063,4,Asia,Thailand,Wholesale
,,,,,,,
16/02/2023,2023,BMW X6,85258,1,Europe,Spain,Dealership
17/02/2023,2023,BMW iX,98867,2,North America,Canada,Wholesale
17/02/2023,2023,BMW M3,65435,2,Africa,Nigeria,Wholesale
18/02/2023,2023,BMW M4,103709,4,Asia,China,Dealership
18/02/2023,2023,BMW M2,53806,3,Europe,United Kingdom,Online
19/02/2023,2023,BMW 6 Series,55278,4,South America,Chile,Dealership
19/02/2023,2023,BMW M5,81738,4,North America,Canada,Online
19/02/2023,2023,BMW i8,119944,4,Europe,Germany,Dealership
19/02/2023,2023,BMW 6 Series,79383,4,Europe,Italy,Wholesale
20/02/2023,2023,BMW M4,97891,5,Europe,France,Wholesale
21/02/2023,2023,BMW i8,50405,5,North America,Mexico,Wholesale
22/02/2023,2023,BMW M8,111622,1,Africa,South Africa,Wholesale
22/02/2023,2023,BMW Z4,63268,4,South America,Argentina,Dealership
23/02/2023,2023,BMW Z4,86195,2,South America,Colombia,Dealership
23/02/2023,2023,BMW M4,80338,3,North America,Canada,Online
24/02/2023,2023,BMW Z4,118333,5,Africa,South Africa,Wholesale
24/02/2023,2023,BMW 4 Series,71074,2,Africa,Nigeria,Online
,,,,,,,
25/02/2023,2023,BMW X2,113795,5,South America,Peru,Online
25/02/2023,2023,BMW X6,97494,1,Europe,Spain,Dealership
25/02/2023,2023,BMW M3,77083,3,South America,Peru,Dealership
25/02/2023,2023,BMW X4,61518,5,Asia,South Korea,Dealership
27/02/2023,2023,BMW iX,94940,3,Africa,Egypt,Dealership
27/02/2023,2023,BMW iX,48394,3,Africa,South Africa,Dealership
27/02/2023,2023,BMW 2 Series,105043,2,South America,Chile,Online
,,,,,,,
28/02/2023,2023,BMW iX3,97262,5,Asia,Japan,Wholesale
28/02/2023,2023,BMW X1,67252,3,Europe,France,Wholesale
28/02/2023,2023,BMW 2 Series,106821,4,South America,Colombia,Online
,,,,,,,
01/03/2023,2023,BMW 5 Series,99126,3,Africa,Nigeria,Online
01/03/2023,2023,BMW X7,41151,3,Europe,Italy,Online
01/03/2023,2023,BMW M3,69708,5,South America,Brazil,Wholesale
02/03/2023,2023,BMW X2,59472,4,North America,Canada,Dealership
02/03/2023,2023,BMW X5,50428,3,South America,Argentina,Wholesale
02/03/2023,2023,BMW X4,88896,5,Europe,Italy,Wholesale
02/03/2023,2023,BMW 5 Series,108655,5,Europe,Spain,Online
03/03/2023,2023,BMW 1 Series,30076,3,South America,Peru,Wholesale
,,,,,,,
04/03/2023,2023,BMW iX,70770,1,Africa,Egypt,Online
04/03/2023,2023,BMW X7,86812,1,South America,Chile,Wholesale
04/03/2023,2023,BMW iX3,74894,2,Africa,South Africa,Dealership
05/03/2023,2023,BMW Z4,37404,1,North America,United States,Wholesale
05/03/2023,2023,BMW M8,68930,1,Asia,South Korea,Dealership
06/03/2023,2023,BMW 2 Series,61594,5,South America,Brazil,Online
,,,,,,,
07/03/2023,2023,BMW i3,37288,5,North America,Canada,Dealership
07/03/2023,2023,BMW M2,106803,3,Africa,South Africa,Dealership
09/03/2023,2023,BMW 6 Series,81235,3,North America,United States,Wholesale
09/03/2023,2023,BMW M8,35605,5,Africa,Egypt,Dealership
09/03/2023,2023,BMW 7 Series,111462,3,North America,Canada,Online
09/03/2023,2023,BMW 1 Series,58821,5,South America,Brazil,Online
,,,,,,,
10/03/2023,2023,BMW 7 Series,85305,1,North America,Mexico,Dealership
10/03/2023,2023,BMW 3 Series,119468,3,Asia,Thailand,Wholesale
,,,,,,,
10/03/2023,2023,BMW 6 Series,70194,1,Africa,Kenya,Online
10/03/2023,2023,BMW 3 Series,110000,2,Africa,South Africa,Online
,,,,,,,
10/03/2023,2023,BMW 2 Series,53461,3,Asia,Thailand,Dealership
,,,,,,,
11/03/2023,2023,BMW X2,57446,5,North America,Canada,Wholesale
12/03/2023,2023,BMW X6,63712,5,Africa,Morocco,Wholesale
12/03/2023,2023,BMW Z4,93948,2,Europe,Spain,Online
13/03/2023,2023,BMW i4,105973,5,South America,Peru,Wholesale
13/03/2023,2023,BMW i3,90503,1,Africa,Kenya,Online
13/03/2023,2023,BMW Z4,116538,5,Asia,South Korea,Online
13/03/2023,2023,BMW X3,73050,2,Europe,Spain,Dealership
13/03/2023,2023,BMW i8,110908,4,North America,Canada,Dealership
13/03/2023,2023,BMW 3 Series,63375,4,Africa,Kenya,Online
,,,,,,,
14/03/2023,2023,BMW iX3,44096,1,North America,Mexico,Wholesale
14/03/2023,2023,BMW iX3,50578,4,North America,Canada,Wholesale
15/03/2023,2023,BMW X5,115030,5,North America,Mexico,Online
15/03/2023,2023,BMW 3 Series,88958,2,Europe,United Kingdom,Wholesale
,,,,,,,
15/03/2023,2023,BMW i8,85803,1,Africa,Nigeria,Online
16/03/2023,2023,BMW X2,60289,4,Africa,Morocco,Dealership
16/03/2023,2023,BMW Z4,47977,5,South America,Colombia,Dealership
17/03/2023,2023,BMW i3,58962,5,North America,Canada,Online
17/03/2023,2023,BMW X5,32665,3,North America,Mexico,Online
17/03/2023,2023,BMW X7,37377,3,Europe,Germany,Dealership
18/03/2023,2023,BMW Z4,91338,2,Asia,Japan,Online
18/03/2023,2023,BMW X3,105121,1,North America,Canada,Online
18/03/2023,2023,BMW M3,40683,4,Africa,South Africa,Online
18/03/2023,2023,BMW 4 Series,88014,4,North America,United States,Wholesale
,,,,,,,
19/03/2023,2023,BMW iX,115907,5,Asia,Thailand,Wholesale
20/03/2023,2023,BMW M8,36511,4,South America,Brazil,Online
20/03/2023,2023,BMW X7,38911,2,Africa,Kenya,Online
20/03/2023,2023,BMW X2,43950,3,Asia,China,Online
20/03/2023,2023,BMW X4,35973,5,North America,Mexico,Online
20/03/2023,2023,BMW M2,83537,1,South America,Brazil,Dealership
21/03/2023,2023,BMW iX3,74549,5,Africa,Morocco,Dealership
21/03/2023,2023,BMW X4,43790,4,South America,Colombia,Dealership
22/03/2023,2023,BMW M4,116649,2,North America,Canada,Dealership
22/03/2023,2023,BMW 2 Series,94936,1,Asia,China,Dealership
,,,,,,,
23/03/2023,2023,BMW X4,39868,5,Africa,South Africa,Online
23/03/2023,2023,BMW X1,110220,4,South America,Argentina,Dealership
23/03/2023,2023,BMW i4,119579,5,South America,Brazil,Dealership
24/03/2023,2023,BMW iX,64828,1,Africa,Egypt,Wholesale
24/03/2023,2023,BMW X4,97762,4,Africa,Nigeria,Wholesale
24/03/2023,2023,BMW 2 Series,42017,3,South America,Argentina,Online
,,,,,,,
24/03/2023,2023,BMW X3,64533,1,North America,Canada,Dealership
24/03/2023,2023,BMW iX,46333,3,Africa,Egypt,Dealership
25/03/2023,2023,BMW X6,114935,3,Africa,Egypt,Online
25/03/2023,2023,BMW iX3,111096,4,North America,Canada,Wholesale
25/03/2023,2023,BMW 5 Series,61230,5,Europe,Italy,Wholesale
26/03/2023,2023,BMW i4,65949,5,Asia,Japan,Wholesale
26/03/2023,2023,BMW X2,104613,2,North America,United States,Online
26/03/2023,2023,BMW 7 Series,84833,1,Asia,India,Wholesale
26/03/2023,2023,BMW M5,119782,1,Asia,Japan,Dealership
26/03/2023,2023,BMW iX3,65674,4,Asia,India,Dealership
27/03/2023,2023,BMW X4,82599,4,South America,Colombia,Online
27/03/2023,2023,BMW 8 Series,102941,2,Asia,South Korea,Wholesale
28/03/2023,2023,BMW i8,119694,2,Africa,South Africa,Dealership
29/03/2023,2023,BMW X6,59415,3,Asia,South Korea,Online
29/03/2023,2023,BMW X2,38348,2,North America,Mexico,Online
30/03/2023,2023,BMW 5 Series,105888,5,Africa,Kenya,Wholesale
30/03/2023,2023,BMW M3,88335,3,South America,Argentina,Online
30/03/2023,2023,BMW X6,63379,2,South America,Argentina,Wholesale
30/03/2023,2023,BMW X1,64422,5,Europe,Germany,Wholesale
31/03/2023,2023,BMW i4,49088,5,North America,Mexico,Online
31/03/2023,2023,BMW 1 Series,117843,3,Europe,France,Online
,,,,,,,
31/03/2023,2023,BMW 8 Series,82191,3,Africa,Egypt,Dealership
31/03/2023,2023,BMW M8,58833,5,North America,United States,Dealership
31/03/2023,2023,BMW X1,47428,4,Europe,Germany,Wholesale
31/03/2023,2023,BMW 7 Series,68199,3,Asia,China,Wholesale
31/03/2023,2023,BMW M8,78960,1,Africa,Morocco,Online
01/04/2023,2023,BMW 4 Series,82616,4,South America,Argentina,Wholesale
,,,,,,,
01/04/2023,2023,BMW iX3,90572,1,Africa,Nigeria,Wholesale
01/04/2023,2023,BMW X3,91645,2,North America,Canada,Dealership
02/04/2023,2023,BMW X3,72980,3,Asia,Thailand,Dealership
02/04/2023,2023,BMW 8 Series,64850,3,Asia,South Korea,Dealership
02/04/2023,2023,BMW M4,65751,5,Africa,Egypt,Dealership
02/04/2023,2023,BMW X1,31267,3,South America,Chile,Online
03/04/2023,2023,BMW 7 Series,77401,1,South America,Chile,Dealership
03/04/2023,2023,BMW X1,107930,4,Africa,Nigeria,Dealership
03/04/2023,2023,BMW X3,64889,2,Europe,Spain,Wholesale
04/04/2023,2023,BMW 6 Series,82062,4,Asia,China,Dealership
05/04/2023,2023,BMW 3 Series,60475,1,Europe,Italy,Wholesale
,,,,,,,
05/04/2023,2023,BMW 1 Series,69767,2,Asia,Thailand,Wholesale
,,,,,,,
05/04/2023,2023,BMW Z4,93056,5,Africa,Kenya,Dealership
06/04/2023,2023,BMW Z4,44003,3,Africa,Egypt,Wholesale
06/04/2023,2023,BMW 5 Series,58787,3,Europe,Italy,Online
06/04/2023,2023,BMW X7,72154,5,Africa,Morocco,Wholesale
06/04/2023,2023,BMW M3,109199,1,Asia,India,Wholesale
06/04/2023,2023,BMW M5,105923,5,Asia,Thailand,Online
06/04/2023,2023,BMW X3,61716,1,North America,United States,Wholesale
06/04/2023,2023,BMW i4,95152,2,North America,Mexico,Online
06/04/2023,2023,BMW 5 Series,39849,4,Asia,Thailand,Dealership
07/04/2023,2023,BMW X2,110350,4,North America,Mexico,Wholesale
07/04/2023,2023,BMW 2 Series,63545,5,North America,United States,Online
,,,,,,,
07/04/2023,2023,BMW 8 Series,54774,3,South America,Brazil,Wholesale
08/04/2023,2023,BMW 6 Series,86558,5,South America,Peru,Wholesale
09/04/2023,2023,BMW X3,62161,3,Africa,Egypt,Dealership
09/04/2023,2023,BMW 6 Series,117951,5,Asia,Japan,Online
10/04/2023,2023,BMW 8 Series,95138,5,Europe,United Kingdom,Online
10/04/2023,2023,BMW i8,104548,4,South America,Chile,Wholesale
10/04/2023,2023,BMW 1 Series,112158,3,Europe,Germany,Dealership
,,,,,,,
10/04/2023,2023,BMW M2,36716,4,North America,Mexico,Wholesale
10/04/2023,2023,BMW X3,72706,3,Europe,United Kingdom,Dealership
11/04/2023,2023,BMW X4,49703,2,Asia,China,Wholesale
11/04/2023,2023,BMW X4,104305,2,Africa,Morocco,Dealership
11/04/2023,2023,BMW M3,36228,2,Europe,Spain,Dealership
11/04/2023,2023,BMW X4,47798,1,Africa,Egypt,Dealership
12/04/2023,2023,BMW iX,70494,4,North America,Canada,Dealership
12/04/2023,2023,BMW i8,30818,4,Africa,Nigeria,Online
13/04/2023,2023,BMW M3,33590,2,South America,Peru,Online
13/04/2023,2023,BMW iX3,46205,5,North America,United States,Online
14/04/2023,2023,BMW X1,83105,4,Africa,Morocco,Wholesale
14/04/2023,2023,BMW M5,45569,3,South America,Chile,Wholesale
15/04/2023,2023,BMW 8 Series,118619,4,Africa,Kenya,Wholesale
15/04/2023,2023,BMW i3,113750,4,Europe,France,Dealership
15/04/2023,2023,BMW 4 Series,89051,3,Africa,Kenya,Wholesale
,,,,,,,
15/04/2023,2023,BMW X5,34019,2,South America,Chile,Online
15/04/2023,2023,BMW X5,110824,2,Asia,South Korea,Dealership
16/04/2023,2023,BMW iX,109152,3,Europe,France,Dealership
16/04/2023,2023,BMW i3,75487,4,Africa,Egypt,Dealership
17/04/2023,2023,BMW 1 Series,58875,4,North America,United States,Dealership
,,,,,,,
17/04/2023,2023,BMW 6 Series,51459,2,North America,Canada,Wholesale
17/04/2023,2023,BMW 6 Series,46010,1,Africa,South Africa,Dealership
18/04/2023,2023,BMW iX3,37739,2,South America,Chile,Dealership
18/04/2023,2023,BMW X3,56209,3,Europe,Germany,Dealership
19/04/2023,2023,BMW X6,51545,1,North America,Canada,Wholesale
20/04/2023,2023,BMW X6,95057,1,South America,Colombia,Wholesale
20/04/2023,2023,BMW X1,108346,3,Europe,United Kingdom,Wholesale
20/04/2023,2023,BMW 7 Series,100529,5,Asia,South Korea,Online
20/04/2023,2023,BMW X6,95526,2,North America,Mexico,Wholesale
20/04/2023,2023,BMW X4,68639,4,Asia,Japan,Online
21/04/2023,2023,BMW iX,110987,2,South America,Peru,Wholesale
21/04/2023,2023,BMW 4 Series,87824,3,North America,Canada,Wholesale
,,,,,,,
21/04/2023,2023,BMW M2,57675,4,Africa,Egypt,Online
21/04/2023,2023,BMW 3 Series,108754,5,North America,Canada,Wholesale
,,,,,,,
21/04/2023,2023,BMW 3 Series,52625,3,Africa,Egypt,Online
,,,,,,,
22/04/2023,2023,BMW X6,109244,2,North America,United States,Online
23/04/2023,2023,BMW 2 Series,92167,1,North America,Mexico,Online
,,,,,,,
24/04/2023,2023,BMW M4,69935,3,South America,Argentina,Online
26/04/2023,2023,BMW 1 Series,79322,3,Africa,Morocco,Wholesale
,,,,,,,
26/04/2023,2023,BMW X1,88132,2,Asia,India,Online
26/04/2023,2023,BMW Z4,73915,5,North America,United States,Dealership
26/04/2023,2023,BMW M8,92761,2,Europe,United Kingdom,Online
27/04/2023,2023,BMW iX3,106593,2,South America,Brazil,Wholesale
27/04/2023,2023,BMW 4 Series,90532,5,Asia,Japan,Wholesale
,,,,,,,
29/04/2023,2023,BMW i8,79803,5,Asia,India,Dealership
30/04/2023,2023,BMW X7,87142,3,North America,Mexico,Wholesale
30/04/2023,2023,BMW X3,87477,1,Europe,Spain,Online
01/05/2023,2023,BMW 2 Series,53089,2,North America,United States,Online
,,,,,,,
01/05/2023,2023,BMW i3,86395,1,South America,Peru,Dealership
01/05/2023,2023,BMW 3 Series,46236,5,South America,Argentina,Online
,,,,,,,
02/05/2023,2023,BMW i8,80699,5,Africa,Kenya,Wholesale
02/05/2023,2023,BMW 4 Series,45362,2,Europe,France,Wholesale
,,,,,,,
03/05/2023,2023,BMW i8,46531,3,Asia,South Korea,Dealership
04/05/2023,2023,BMW X6,110169,2,Asia,South Korea,Dealership
05/05/2023,2023,BMW X6,109852,3,Africa,Morocco,Dealership
05/05/2023,2023,BMW 5 Series,45369,4,South America,Brazil,Dealership
06/05/2023,2023,BMW 8 Series,31767,3,North America,Mexico,Online
06/05/2023,2023,BMW Z4,111776,2,Europe,United Kingdom,Dealership
06/05/2023,2023,BMW M2,95196,2,Africa,Morocco,Wholesale
06/05/2023,2023,BMW X4,39973,3,Asia,India,Online
07/05/2023,2023,BMW i4,64968,1,North America,Mexico,Wholesale
08/05/2023,2023,BMW 6 Series,64047,3,Africa,Kenya,Wholesale
08/05/2023,2023,BMW M5,99222,4,Asia,Japan,Dealership
08/05/2023,2023,BMW M8,73552,4,South America,Peru,Online
08/05/2023,2023,BMW i8,78797,1,Europe,United Kingdom,Dealership
09/05/2023,2023,BMW M4,57955,4,Europe,France,Online
09/05/2023,2023,BMW X4,117359,2,South America,Colombia,Wholesale
09/05/2023,2023,BMW Z4,39495,1,Asia,Thailand,Wholesale
11/05/2023,2023,BMW X2,72836,1,North America,United States,Dealership
11/05/2023,2023,BMW 7 Series,65455,1,South America,Chile,Wholesale
11/05/2023,2023,BMW M5,48898,3,South America,Colombia,Wholesale
11/05/2023,2023,BMW X6,101571,3,Africa,Egypt,Dealership
11/05/2023,2023,BMW X1,112731,1,Europe,Spain,Dealership
11/05/2023,2023,BMW iX,31132,4,Europe,Italy,Online
13/05/2023,2023,BMW X2,114285,2,Asia,South Korea,Wholesale
13/05/2023,2023,BMW M2,77941,2,Africa,Kenya,Online
13/05/2023,2023,BMW iX3,94813,3,South America,Peru,Online
13/05/2023,2023,BMW X5,95326,5,North America,United States,Online
14/05/2023,2023,BMW X1,108243,1,Asia,China,Online
14/05/2023,2023,BMW X1,69288,5,Asia,Thailand,Dealership
15/05/2023,2023,BMW 3 Series,93535,2,Asia,India,Dealership
,,,,,,,
15/05/2023,2023,BMW 5 Series,78100,3,Africa,Egypt,Dealership
16/05/2023,2023,BMW 6 Series,102934,3,Europe,Germany,Dealership
16/05/2023,2023,BMW X6,107702,3,Asia,South Korea,Wholesale
16/05/2023,2023,BMW X5,57005,3,South America,Peru,Dealership
16/05/2023,2023,BMW M2,50760,3,Africa,Nigeria,Wholesale
17/05/2023,2023,BMW 4 Series,52236,1,Europe,Italy,Online
,,,,,,,
17/05/2023,2023,BMW X6,33280,5,North America,Canada,Wholesale
17/05/2023,2023,BMW i3,90282,2,South America,Peru,Wholesale
18/05/2023,2023,BMW X7,91971,2,South America,Chile,Dealership
18/05/2023,2023,BMW 4 Series,53107,3,Asia,Thailand,Online
,,,,,,,
19/05/2023,2023,BMW i4,83606,3,North America,United States,Wholesale
19/05/2023,2023,BMW X1,89790,3,Africa,Nigeria,Wholesale
19/05/2023,2023,BMW M3,38255,4,Europe,United Kingdom,Dealership
20/05/2023,2023,BMW X1,57431,2,South America,Argentina,Dealership
20/05/2023,2023,BMW X4,42992,3,Africa,Kenya,Wholesale
20/05/2023,2023,BMW M4,37591,5,South America,Argentina,Wholesale
20/05/2023,2023,BMW M8,117467,4,Asia,South Korea,Dealership
20/05/2023,2023,BMW 1 Series,98577,1,Asia,India,Dealership
,,,,,,,
20/05/2023,2023,BMW 6 Series,87357,4,North America,United States,Online
21/05/2023,2023,BMW iX,94948,4,Europe,Germany,Wholesale
21/05/2023,2023,BMW M4,77782,4,Asia,India,Dealership
21/05/2023,2023,BMW X4,108348,5,Asia,China,Wholesale
21/05/2023,2023,BMW 2 Series,58557,2,Africa,Kenya,Online
,,,,,,,
22/05/2023,2023,BMW i4,52416,3,Asia,Thailand,Online
22/05/2023,2023,BMW X7,93428,5,North America,United States,Dealership
22/05/2023,2023,BMW 1 Series,114661,5,North America,Mexico,Wholesale
,,,,,,,
23/05/2023,2023,BMW i3,41654,3,Africa,Kenya,Dealership
23/05/2023,2023,BMW i4,59018,4,South America,Brazil,Dealership
24/05/2023,2023,BMW 1 Series,116708,1,South America,Argentina,Dealership
,,,,,,,
24/05/2023,2023,BMW 7 Series,53426,4,Europe,United Kingdom,Online
24/05/2023,2023,BMW i8,104583,4,South America,Argentina,Online
24/05/2023,2023,BMW M2,38689,2,South America,Colombia,Wholesale
25/05/2023,2023,BMW X6,34808,4,Asia,Japan,Dealership
25/05/2023,2023,BMW 1 Series,88236,1,Africa,Nigeria,Online
,,,,,,,
25/05/2023,2023,BMW X2,102778,5,Europe,Spain,Dealership
26/05/2023,2023,BMW 8 Series,80106,4,Europe,Germany,Online
26/05/2023,2023,BMW 5 Series,94399,5,Asia,China,Online
27/05/2023,2023,BMW X4,35778,2,South America,Argentina,Wholesale
27/05/2023,2023,BMW 4 Series,108886,1,Europe,Germany,Online
,,,,,,,
27/05/2023,2023,BMW M5,78745,3,Asia,India,Online
27/05/2023,2023,BMW X3,49465,3,South America,Argentina,Dealership
27/05/2023,2023,BMW X1,109503,2,South America,Argentina,Dealership
28/05/2023,2023,BMW Z4,51307,1,North America,Canada,Online
28/05/2023,2023,BMW M4,39629,5,Europe,France,Dealership
28/05/2023,2023,BMW 4 Series,103450,2,Africa,Nigeria,Wholesale
,,,,,,,
30/05/2023,2023,BMW M5,53696,4,North America,Canada,Wholesale
30/05/2023,2023,BMW M5,31363,5,Asia,China,Dealership
31/05/2023,2023,BMW 4 Series,89417,4,South America,Argentina,Online
,,,,,,,
01/06/2023,2023,BMW 6 Series,102024,4,Asia,Japan,Online
01/06/2023,2023,BMW X5,105824,5,Europe,United Kingdom,Wholesale
02/06/2023,2023,BMW X2,109671,4,Europe,United Kingdom,Wholesale
02/06/2023,2023,BMW 1 Series,69125,3,Asia,South Korea,Wholesale
,,,,,,,
03/06/2023,2023,BMW 2 Series,105073,5,South America,Chile,Wholesale
,,,,,,,
03/06/2023,2023,BMW X4,83283,2,North America,Mexico,Online
04/06/2023,2023,BMW Z4,107551,3,North America,Canada,Wholesale
04/06/2023,2023,BMW M4,52887,2,Asia,South Korea,Online
05/06/2023,2023,BMW Z4,67820,1,South America,Brazil,Online
05/06/2023,2023,BMW M4,119446,2,Asia,Thailand,Dealership
06/06/2023,2023,BMW i3,83441,5,North America,Canada,Dealership
06/06/2023,2023,BMW iX,105439,2,Europe,Germany,Wholesale
06/06/2023,2023,BMW i8,96473,1,North America,Canada,Wholesale
06/06/2023,2023,BMW 5 Series,41231,4,North America,United States,Wholesale
06/06/2023,2023,BMW i3,51085,5,Europe,United Kingdom,Wholesale
06/06/2023,2023,BMW iX,91429,3,Africa,Nigeria,Online
07/06/2023,2023,BMW X1,36982,3,Asia,Thailand,Dealership
